state_key,planner_kind,metric,common_candidates,candidate_pairs,concordant,discordant,both_tied,current_only_tied,shadow_only_tied,top_sets_overlap,top_sets_equal,current_top_size,shadow_top_size
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=diagnostic_v1,diagnostic_v1,D_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=diagnostic_v1,diagnostic_v1,R_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=diagnostic_v1,diagnostic_v1,G_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=diagnostic_v1,diagnostic_v1,sampled_cert_score,4,6,5,0,0,0,1,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=diagnostic_v1,diagnostic_v1,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=diagnostic_v1,diagnostic_v1,estimated_completion_cost,4,6,6,0,0,0,0,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=diagnostic_v1,diagnostic_v1,D_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=diagnostic_v1,diagnostic_v1,R_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=diagnostic_v1,diagnostic_v1,G_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=diagnostic_v1,diagnostic_v1,sampled_cert_score,4,6,5,1,0,0,0,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=diagnostic_v1,diagnostic_v1,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=diagnostic_v1,diagnostic_v1,estimated_completion_cost,4,6,6,0,0,0,0,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,D_worst,15,105,4,10,3,0,88,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,R_worst,15,105,4,10,3,0,88,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,G_worst,15,105,4,10,3,0,88,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,sampled_cert_score,15,105,81,9,3,0,12,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=6/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,D_worst,15,105,12,15,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,R_worst,15,105,12,15,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,G_worst,15,105,12,15,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,sampled_cert_score,15,105,44,40,0,0,21,False,False,1,5
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=7/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=diagnostic_v1,diagnostic_v1,D_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=diagnostic_v1,diagnostic_v1,R_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=diagnostic_v1,diagnostic_v1,G_worst,4,6,0,0,0,0,6,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=diagnostic_v1,diagnostic_v1,sampled_cert_score,4,6,5,0,0,0,1,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=diagnostic_v1,diagnostic_v1,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=8/planner=diagnostic_v1,diagnostic_v1,estimated_completion_cost,4,6,6,0,0,0,0,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=diagnostic_v1,diagnostic_v1,D_worst,4,6,3,0,0,0,3,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=diagnostic_v1,diagnostic_v1,R_worst,4,6,3,0,0,0,3,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=diagnostic_v1,diagnostic_v1,G_worst,4,6,3,0,0,0,3,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=diagnostic_v1,diagnostic_v1,sampled_cert_score,4,6,4,1,0,0,1,True,False,1,2
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=diagnostic_v1,diagnostic_v1,certified_completion_cost,1,0,0,0,0,0,0,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=9/planner=diagnostic_v1,diagnostic_v1,estimated_completion_cost,4,6,4,2,0,0,0,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,D_worst,15,105,7,20,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,R_worst,15,105,7,20,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,G_worst,15,105,7,20,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,sampled_cert_score,15,105,66,26,0,0,13,True,False,1,3
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=10/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,D_worst,15,105,1,26,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,R_worst,15,105,1,26,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,G_worst,15,105,1,26,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,sampled_cert_score,15,105,81,14,0,0,10,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=11/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,sampled_cert_score,15,105,52,41,0,0,12,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=12/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,D_worst,15,105,8,19,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,R_worst,15,105,8,19,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,G_worst,15,105,8,19,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,sampled_cert_score,15,105,66,7,0,0,32,True,False,1,7
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,certified_completion_cost,1,0,0,0,0,0,0,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=13/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,sampled_cert_score,15,105,79,20,0,0,6,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=14/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,D_worst,15,105,14,0,0,0,91,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,R_worst,15,105,14,0,0,0,91,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,G_worst,15,105,14,0,0,0,91,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,sampled_cert_score,15,105,67,20,0,0,18,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=15/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,D_worst,15,105,22,5,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,R_worst,15,105,22,5,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,G_worst,15,105,22,5,0,0,78,False,False,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,sampled_cert_score,15,105,85,9,0,0,11,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,certified_completion_cost,1,0,0,0,0,0,0,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=16/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,D_worst,15,105,31,8,0,0,66,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,R_worst,15,105,31,8,0,0,66,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,G_worst,15,105,31,8,0,0,66,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,sampled_cert_score,15,105,82,12,0,0,11,True,False,1,4
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,certified_completion_cost,1,0,0,0,0,0,0,True,True,1,1
q4_0005_P4_diagnostic_v1_grid_v1_nccp/state=17/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,sampled_cert_score,15,105,58,4,0,0,43,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=0/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,D_worst,15,105,0,0,3,0,102,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,R_worst,15,105,0,0,3,0,102,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,G_worst,15,105,0,0,3,0,102,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,sampled_cert_score,15,105,68,8,3,0,26,True,True,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=1/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,sampled_cert_score,15,105,63,21,0,0,21,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=2/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,sampled_cert_score,15,105,78,17,0,0,10,True,False,1,3
q4_0006_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=3/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,D_worst,14,91,0,0,1,0,90,True,False,1,14
q4_0006_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,R_worst,14,91,0,0,1,0,90,True,False,1,14
q4_0006_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,G_worst,14,91,0,0,1,0,90,True,False,1,14
q4_0006_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,sampled_cert_score,14,91,69,5,1,0,16,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=4/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,D_worst,15,105,27,0,15,0,63,True,True,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,R_worst,15,105,27,0,15,0,63,True,True,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,G_worst,15,105,26,0,15,0,64,True,False,1,2
q4_0006_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,sampled_cert_score,15,105,75,0,15,0,15,True,False,1,6
q4_0006_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,certified_completion_cost,2,1,0,1,0,0,0,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=5/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=6/planner=q4_active,q4_active,D_worst,15,105,3,11,0,0,91,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=6/planner=q4_active,q4_active,R_worst,15,105,3,11,0,0,91,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=6/planner=q4_active,q4_active,G_worst,15,105,3,11,0,0,91,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=6/planner=q4_active,q4_active,sampled_cert_score,15,105,68,8,0,0,29,True,False,1,8
q4_0006_P4_diagnostic_v1_grid_v1/state=6/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=6/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=7/planner=q4_active,q4_active,D_worst,15,105,40,10,0,0,55,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=7/planner=q4_active,q4_active,R_worst,15,105,40,10,0,0,55,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=7/planner=q4_active,q4_active,G_worst,15,105,40,10,0,0,55,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=7/planner=q4_active,q4_active,sampled_cert_score,15,105,71,25,0,0,9,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=7/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=7/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=8/planner=q4_active,q4_active,D_worst,15,105,29,21,0,0,55,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=8/planner=q4_active,q4_active,R_worst,15,105,29,21,0,0,55,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=8/planner=q4_active,q4_active,G_worst,15,105,29,21,0,0,55,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=8/planner=q4_active,q4_active,sampled_cert_score,15,105,78,23,0,0,4,False,False,1,2
q4_0006_P4_diagnostic_v1_grid_v1/state=8/planner=q4_active,q4_active,certified_completion_cost,1,0,0,0,0,0,0,True,True,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=8/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=9/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=9/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=9/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1/state=9/planner=q4_active,q4_active,sampled_cert_score,15,105,60,32,0,0,13,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=9/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=9/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=10/planner=q4_active,q4_active,D_worst,15,105,4,23,0,0,78,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=10/planner=q4_active,q4_active,R_worst,15,105,4,23,0,0,78,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=10/planner=q4_active,q4_active,G_worst,15,105,4,23,0,0,78,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=10/planner=q4_active,q4_active,sampled_cert_score,15,105,61,36,0,0,8,False,False,1,3
q4_0006_P4_diagnostic_v1_grid_v1/state=10/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=10/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=11/planner=q4_active,q4_active,D_worst,15,105,0,27,0,0,78,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=11/planner=q4_active,q4_active,R_worst,15,105,0,27,0,0,78,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=11/planner=q4_active,q4_active,G_worst,15,105,0,27,0,0,78,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1/state=11/planner=q4_active,q4_active,sampled_cert_score,15,105,73,18,0,0,14,True,False,1,5
q4_0006_P4_diagnostic_v1_grid_v1/state=11/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1/state=11/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,sampled_cert_score,15,105,58,4,0,0,43,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=0/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,D_worst,15,105,0,0,3,0,102,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,R_worst,15,105,0,0,3,0,102,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,G_worst,15,105,0,0,3,0,102,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,sampled_cert_score,15,105,68,8,3,0,26,True,True,1,1
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=1/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,sampled_cert_score,15,105,63,21,0,0,21,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=2/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,D_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,R_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,G_worst,15,105,0,0,0,0,105,True,False,1,15
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,sampled_cert_score,15,105,78,17,0,0,10,True,False,1,3
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=3/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,D_worst,14,91,0,0,1,0,90,True,False,1,14
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,R_worst,14,91,0,0,1,0,90,True,False,1,14
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,G_worst,14,91,0,0,1,0,90,True,False,1,14
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,sampled_cert_score,14,91,69,5,1,0,16,False,False,1,1
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,certified_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=4/planner=q4_active,q4_active,estimated_completion_cost,0,0,0,0,0,0,0,,,0,0
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=q4_active,q4_active,D_worst,15,105,27,0,15,0,63,True,True,1,1
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=q4_active,q4_active,R_worst,15,105,27,0,15,0,63,True,True,1,1
q4_0006_P4_diagnostic_v1_grid_v1_nccp/state=5/planner=q4_active,q4_active,G_worst,15,105,26,0,15,0,64,True,False,1,2
